"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000026307",787.188373608519,-0.0435812971522336,0.136157158965932,-0.320080835140942,0.74890705337396,0.99926898042189
"ENSMUSG00000026309",207.541680251802,-0.0293186078049554,0.190765212265759,-0.153689488018974,0.877854573648813,0.99926898042189
"ENSMUSG00000026311",88.4824303347855,-0.00951776957463949,0.277842740755881,-0.0342559591398576,0.972673043755222,0.999444052881474
"ENSMUSG00000026313",68.5419155516846,0.214872808160291,0.305957981358488,0.702295155714622,0.482495113698229,0.998756100934664
"ENSMUSG00000026315",32.4267907212994,0.255501256448287,0.428017346014891,0.596941359566764,0.550546532395603,0.998756100934664
"ENSMUSG00000026317",539.557596549845,0.274742608723668,0.20022216971327,1.37218874971296,0.170004686762888,0.867066433994094
"ENSMUSG00000026319",213.307201087576,-0.0981792549751639,0.205770617966476,-0.477129611338191,0.633269830004223,0.99926898042189
"ENSMUSG00000026321",11.5495464925206,-0.1344459507763,0.714440601508391,-0.188183524973869,0.850732786930364,0.99926898042189
"ENSMUSG00000026333",187.342156753778,0.0966289717414986,0.201553410711171,0.479421168813509,0.631639036822778,0.99926898042189
"ENSMUSG00000026335",245.804534914717,-0.0420652663658993,0.222114943412421,-0.189385125195259,0.849790981885988,0.99926898042189
"ENSMUSG00000026339",226.297566724709,-0.0440673215432789,0.183156449062355,-0.240599344270298,0.809865658452839,0.99926898042189
"ENSMUSG00000026341",757.773979182297,-0.0390367539754417,0.154714727503397,-0.252314402160484,0.800798056874431,0.99926898042189
"ENSMUSG00000026342",457.627599624861,-0.27757485846867,0.21296675733037,-1.30337176537874,0.192447871018077,0.885489995370907
"ENSMUSG00000026343",69.9971772561251,-0.259151295568706,0.303495492955369,-0.853888448375792,0.393166800658013,0.981611386655388
"ENSMUSG00000026347",4.94566341225582,0.886010267274422,0.979342993348853,0.904698632952608,0.365625065537547,0.979524562759942
"ENSMUSG00000026348",320.438074241779,0.908011442449459,0.211934867795772,4.28438912338131,1.83241962078346e-05,0.00158280571546394
"ENSMUSG00000026349",494.269488418908,0.0521592018081578,0.161870547549884,0.322227870342403,0.747280072080895,0.99926898042189
"ENSMUSG00000026353",1391.69468471926,0.00734856590107952,0.118430274423003,0.0620497245056811,0.950523233829649,0.999444052881474
"ENSMUSG00000026355",79.2688659505502,1.08652165699823,0.35032798447682,3.10144123547779,0.00192581092303132,0.0684492174245846
"ENSMUSG00000026356",849.969873571742,0.0210086790079316,0.175883755626811,0.119446386239942,0.904921713414693,0.999444052881474
"ENSMUSG00000026357",2.33653333712672,2.07734005510392,1.64546704461044,1.26246226681236,0.206782495724812,0.901986946266449
"ENSMUSG00000026358",23.654680816643,-0.00966443035459561,0.532187705448238,-0.018159815147281,0.985511360212576,0.999966286131507
"ENSMUSG00000026360",43.4008953414079,0.292251155550463,0.453397468487651,0.644580474887287,0.519199091271015,0.998756100934664
"ENSMUSG00000026361",265.28023134307,-0.135858897360429,0.205387884188025,-0.661474740331106,0.508307908521784,0.998756100934664
"ENSMUSG00000026365",13135.6088282664,0.023448494832568,0.12982014815723,0.180622924603111,0.856663560609012,0.99926898042189
"ENSMUSG00000026368",2453.91460558346,-0.0932906321092601,0.179675257562478,-0.519218023532375,0.603608711752962,0.99926898042189
"ENSMUSG00000026374",430.902042778361,0.140797446361761,0.161726985205964,0.870587219457848,0.383979577291874,0.981611386655388
"ENSMUSG00000026377",236.203008821176,0.213675452349707,0.205660395659685,1.03897229052931,0.298817623495336,0.962932340321155
"ENSMUSG00000026380",65.7287973150084,0.333550232311896,0.32314244127355,1.03220805969444,0.301974660204923,0.965098339251355
"ENSMUSG00000026383",488.909008535573,-0.200166344731883,0.182296340001222,-1.0980272271541,0.272192600356494,0.944865508521787
"ENSMUSG00000026384",75.3915993276048,0.152357458528786,0.351275823752652,0.433726001696225,0.664487422583129,0.99926898042189
"ENSMUSG00000026385",6183.85577443846,0.0270004687700774,0.126891421956627,0.212784034994159,0.831495416818777,0.99926898042189
"ENSMUSG00000026388",2.93062044486956,-0.910549012471972,1.34163318913963,-0.678687006137567,0.49733620100607,0.998756100934664
"ENSMUSG00000026389",215.886687528916,-0.473445286960834,0.201503563762569,-2.34956284703081,0.0187954708375663,0.323949315816383
"ENSMUSG00000026390",88.7272108227899,-0.505319696516709,0.38810436544756,-1.30202013042027,0.19290950417964,0.885489995370907
"ENSMUSG00000026393",574.92612661025,-0.255380455595269,0.201087373201086,-1.26999747189442,0.204085530681702,0.897070629981671
"ENSMUSG00000026395",168.304240264555,0.104059988658602,0.234074245238727,0.444559753049606,0.656637938144313,0.99926898042189
"ENSMUSG00000026398",550.355691914574,-0.325340399595715,0.196629162046688,-1.65458875076966,0.0980079469253519,0.711926588070118
"ENSMUSG00000026399",274.554004673238,-0.172401302720551,0.218175911714627,-0.7901940290551,0.429414462577272,0.98800670552206
"ENSMUSG00000026404",36.8568599949181,-0.0186652886927957,0.404994104701384,-0.0460878034423694,0.963240267122493,0.999444052881474
"ENSMUSG00000026405",6753.56880731516,0.240349348474168,0.115250905441038,2.08544434036685,0.0370289855262095,0.460367897876899
"ENSMUSG00000026409",700.184610365753,0.0440506459279381,0.138615488176745,0.317790215994985,0.750644072792711,0.99926898042189
"ENSMUSG00000026411",121.029516434683,-0.0408712966090834,0.233721391680805,-0.174871869088054,0.861180314860948,0.99926898042189
"ENSMUSG00000026414",6.29402378305576,3.16047229620556,1.14847326062379,2.75189018722906,0.00592523861074325,0.157479910625783
"ENSMUSG00000026417",14841.6219580965,-0.506560939607645,0.127300207129691,-3.97926249319901,6.91293819216823e-05,0.00479932349163754
"ENSMUSG00000026421",121.803228127537,0.22097306325234,0.307957189722579,0.717544745266062,0.473038037539463,0.998321348312062
"ENSMUSG00000026425",213.533028555086,0.0162071873701129,0.192097573662682,0.0843695579339916,0.932762610216516,0.999444052881474
"ENSMUSG00000026426",132.886850097082,0.0654754480582329,0.239205870265494,0.273720072110111,0.784299751339671,0.99926898042189
"ENSMUSG00000026427",304.1604753632,-0.0456840379716486,0.167363816780078,-0.272962452999498,0.784882078062165,0.99926898042189
"ENSMUSG00000026429",2.17320079036255,3.44263120837057,1.83098245956585,1.8802098241765,0.0600794872267759,NA
"ENSMUSG00000026430",110.278489371086,0.110223894483013,0.263800587845375,0.417830359603368,0.676071152125819,0.99926898042189
"ENSMUSG00000026433",85.0413586511484,0.114957730750036,0.285761856883044,0.402285077525535,0.687474235547577,0.99926898042189
"ENSMUSG00000026434",832.006889885892,-0.23717210533609,0.146770736664458,-1.6159359196943,0.106108168518599,0.734805116975198
"ENSMUSG00000026435",374.943777206402,-0.319365064325251,0.204878393113255,-1.55880305127495,0.119043001814186,0.771313509792136
"ENSMUSG00000026436",383.526996386865,-0.334434556365517,0.185873376227775,-1.79926013694232,0.0719775406515694,0.629663841678007
"ENSMUSG00000026437",372.596377591434,0.0192047728656334,0.206515266744788,0.0929944462138323,0.925907973383304,0.999444052881474
"ENSMUSG00000026439",275.511290267217,-0.000380692419216059,0.178258971252212,-0.00213561436230568,0.998296027567748,0.999966286131507
"ENSMUSG00000026442",10.3106429076115,0.82100419733167,0.779902813862805,1.05270064774519,0.292478211702498,0.957553115014851
"ENSMUSG00000026447",86.0727613773876,-0.0634465191020541,0.267522643387353,-0.237163173549344,0.812530204606701,0.99926898042189
"ENSMUSG00000026455",167.152377294811,-0.431832411917443,0.220755724664745,-1.95615498793181,0.0504468991530445,0.533072890050582
"ENSMUSG00000026456",85.5950023484505,-0.141245502853821,0.300879916513687,-0.469441445246464,0.638754129736655,0.99926898042189
"ENSMUSG00000026457",1059.91749512142,-0.0907267466973765,0.151244174542501,-0.599869363377574,0.548593301585323,0.998756100934664
"ENSMUSG00000026458",9.69967621777617,0.872120764306347,0.804476401528286,1.08408495594098,0.278327132480474,0.950744884509909
"ENSMUSG00000026463",101.657038277527,0.0407676195361497,0.242705568743433,0.167971504515604,0.866605696640916,0.99926898042189
"ENSMUSG00000026464",615.755568734386,-0.231647970837183,0.196219963182549,-1.18055251402568,0.237780537215314,0.928618331647722
"ENSMUSG00000026466",709.103921631735,-0.20935351265654,0.136665486139388,-1.531868202942,0.125554961442823,0.781053931765565
"ENSMUSG00000026469",560.964914750104,-0.0431423611118251,0.168423527027114,-0.256154005757638,0.797831922080899,0.99926898042189
"ENSMUSG00000026470",83.9849344695509,-0.0398287705420611,0.289548494941203,-0.137554748989971,0.890592320532668,0.99926898042189
"ENSMUSG00000026471",47.2854281562489,0.342075561632927,0.395212942701122,0.8655474673855,0.386738374578525,0.981611386655388
"ENSMUSG00000026473",9044.21743703393,0.440201161342053,0.11854089983234,3.7134960335602,0.0002044156701951,0.0121480144483544
"ENSMUSG00000026475",1075.87450830912,0.674109940217493,0.269800078482646,2.49855353641364,0.0124701305254958,0.25414091799354
"ENSMUSG00000026478",180.558375056147,0.558404480760119,0.276616624032382,2.01869458393343,0.0435189732765505,0.499275201521012
"ENSMUSG00000026479",6.80319828542497,0.459007880583249,0.930676843945507,0.493197916730509,0.621872749741614,0.99926898042189
"ENSMUSG00000026480",48.313370597393,-0.219542896707618,0.489257888830616,-0.448726329650712,0.653629088569073,0.99926898042189
"ENSMUSG00000026482",183.872442349483,0.00737985599555758,0.20495646265131,0.0360069445973647,0.971276821558572,0.999444052881474
"ENSMUSG00000026483",99.4483005997154,0.520069169751335,0.365517833563184,1.42282844227198,0.154785894084938,0.842981681972111
"ENSMUSG00000026484",168.812746701203,-0.408587626642232,0.200630721774014,-2.03651575904938,0.0416985922860343,0.491289441390652
"ENSMUSG00000026489",2650.17449919467,-0.957499969170935,0.13639080895802,-7.020267542116,2.21443800506073e-12,1.16926085176293e-09
"ENSMUSG00000026490",443.048946683336,-0.411767863519959,0.164074570067842,-2.509638534172,0.0120854800468792,0.249380523689563
"ENSMUSG00000026491",731.355918472464,-0.332422794020764,0.183557149765768,-1.81100433540703,0.0701401805709749,0.623249200205128
"ENSMUSG00000026492",365.341644863524,-0.275503796875098,0.161591567133559,-1.70493919801761,0.088205764808284,0.683941494638116
"ENSMUSG00000026494",9.03302361258182,0.904192026999195,0.760490268848551,1.18895936481636,0.234455657619129,0.927398217584503
"ENSMUSG00000026495",29.5559432542142,-0.253858305724996,0.4347942307452,-0.583858496213037,0.559315518560248,0.998778544039406
"ENSMUSG00000026496",405.460305701692,0.0742617204208822,0.15875297672639,0.467781593468146,0.639940784811718,0.99926898042189
"ENSMUSG00000026499",278.221103814355,-0.00865142686956256,0.182259964808631,-0.0474675109185188,0.96214062366633,0.999444052881474
"ENSMUSG00000026500",163.251286466643,-0.0661786166669165,0.233543559235205,-0.283367337911756,0.77689526327854,0.99926898042189
"ENSMUSG00000026502",253.838091818683,-0.0938122288018453,0.177182459318327,-0.529466794640781,0.596481673187929,0.99926898042189
"ENSMUSG00000026504",65.2383769252842,-0.0015917572265235,0.303648280395802,-0.0052421084830405,0.995817421731337,0.999966286131507
"ENSMUSG00000026509",489.872980489425,0.0617462738155594,0.148146861669344,0.416790967556059,0.67683130971542,0.99926898042189
"ENSMUSG00000026510",193.080936834988,0.0352370351207731,0.235962390077024,0.149333269209856,0.881290664557082,0.99926898042189
"ENSMUSG00000026511",495.681056091185,-0.159555759145475,0.148098804267542,-1.0773602118842,0.281319372204107,0.950744884509909
"ENSMUSG00000026516",192.652456147597,0.0722864252650187,0.19022817331567,0.379998524955946,0.703946510088627,0.99926898042189
"ENSMUSG00000026519",155.461127566399,0.25786681356546,0.235034464796748,1.09714468381672,0.272578149661734,0.944865508521787
"ENSMUSG00000026520",35.0146671632325,0.693949506935026,0.397785155455861,1.74453344328488,0.0810661150617379,0.6628504521036
"ENSMUSG00000026525",16.6459359199504,-0.117206427867676,0.609164490230194,-0.192405220178519,0.847424803685329,0.99926898042189
"ENSMUSG00000026526",2482.38590780605,0.42227187372901,0.182036034904856,2.3197158406011,0.0203562543487386,0.339186384552943
"ENSMUSG00000026527",1.65169873305394,0.331849773328231,1.95108991994559,0.170084305154673,0.864943836345409,NA
"ENSMUSG00000026536",32.3671026052582,0.2008286897141,0.454563405408472,0.441805669626298,0.658629835495108,0.99926898042189
"ENSMUSG00000026542",761.22410923182,0.560795347767865,0.243560550847289,2.30248841947922,0.0213076437520649,0.345597885616189
"ENSMUSG00000026544",107.197686948642,-0.00942035362157974,0.260286096680825,-0.0361923043209312,0.971129022233314,0.999444052881474
"ENSMUSG00000026547",148.329600511527,0.144414201136926,0.243406771836247,0.593303958010178,0.552977750405638,0.998756100934664
"ENSMUSG00000026548",7.36032705032464,0.137443745529471,0.846345565422186,0.162396722030332,0.870993452017623,0.99926898042189
"ENSMUSG00000026553",2822.4406874101,0.00883507592915856,0.114187857029716,0.0773731652294632,0.938326687817128,0.999444052881474
"ENSMUSG00000026554",1400.69361305525,-0.0537079755227645,0.119466083033278,-0.449566723534444,0.653022886720642,0.99926898042189
"ENSMUSG00000026556",4.04808895784722,0.761012535803015,1.1161452970208,0.681822104912597,0.495351445019407,0.998756100934664
"ENSMUSG00000026558",48.1012640892419,0.525048535945506,0.350956695594703,1.49604934892552,0.134640795716023,0.80110464635681
"ENSMUSG00000026563",129.085575889255,-0.22951958472273,0.216511216860224,-1.06008172717861,0.289107420035758,0.954576765696477
"ENSMUSG00000026565",158.047028805788,0.23928623012866,0.37760005973399,0.633702839711495,0.526274771361602,0.998756100934664
"ENSMUSG00000026566",37.5918699280717,-0.236401836778526,0.394753948682603,-0.598858700634815,0.549267113877752,0.998756100934664
"ENSMUSG00000026568",954.426663249027,-0.0624763473098897,0.170915346475404,-0.365539716580574,0.714708565322604,0.99926898042189
"ENSMUSG00000026571",353.427964531223,-0.550592785007447,0.173969727754013,-3.1648769709289,0.00155148538395196,0.0577704720535695
"ENSMUSG00000026574",46.8919193153187,1.81771618545248,0.511067852797435,3.55670225685853,0.000375539373436468,0.0198554749862833
"ENSMUSG00000026575",27.489212400127,-0.110150896864028,0.429790230121613,-0.256289904107079,0.797726992341538,0.99926898042189
"ENSMUSG00000026576",597.066810332769,0.712927625967977,0.200511393442515,3.55554671347076,0.000377193916036842,0.0198722340799977
"ENSMUSG00000026577",127.200424997523,0.126502114052164,0.22295478400742,0.567389099163509,0.570449854332351,0.99926898042189
"ENSMUSG00000026578",38.3935795957283,-0.169199118357663,0.380393944101813,-0.444799716139478,0.656464499529518,0.99926898042189
"ENSMUSG00000026579",8466.112851757,0.0117206817097477,0.111527519428664,0.10509228367842,0.916302582131419,0.999444052881474
"ENSMUSG00000026580",25.9623736344284,-0.333973699190195,0.492587975586244,-0.677998074948383,0.497772913788683,0.998756100934664
"ENSMUSG00000026581",17.4393243633837,0.369277044274422,0.577193756918358,0.63978003893527,0.52231561153403,0.998756100934664
"ENSMUSG00000026582",1.95577185022249,-1.87049910647895,2.09014057530797,-0.89491545620243,0.370832283755642,NA
"ENSMUSG00000026584",319.473660090317,-0.0613636016748275,0.201591755630658,-0.304395392970602,0.760826677253439,0.99926898042189
"ENSMUSG00000026585",58.7599663578417,0.364626617781996,0.337873684838188,1.07918027992213,0.280507368849813,0.950744884509909
"ENSMUSG00000026586",12.8641942156093,0.940361963751383,0.622330985614594,1.51103188735285,0.13078032678409,0.79584836616047
"ENSMUSG00000026587",1.49642532235107,1.85084241971308,2.01609637982215,0.918032708275756,0.358601742223105,NA
"ENSMUSG00000026589",1310.37591166932,0.0779573215269472,0.118096067990655,0.660117841799068,0.509178209947773,0.998756100934664
"ENSMUSG00000026594",222.913037567323,-0.0976318869063762,0.196597308804408,-0.496608460716565,0.619465185607646,0.99926898042189
"ENSMUSG00000026596",142.585121116128,-0.431964033849434,0.223131522283748,-1.93591667115559,0.0528779075831344,0.543667511208648
"ENSMUSG00000026600",58.6223635717725,-0.117015425255856,0.297705057494342,-0.393058237709249,0.694276468240907,0.99926898042189
"ENSMUSG00000026603",135.514263969529,0.210892249804275,0.227846288077216,0.925590017656132,0.354659083020778,0.976775556006133
"ENSMUSG00000026604",39.1920191013686,-0.0326163508202947,0.442343189403163,-0.073735397315154,0.941220932455546,0.999444052881474
"ENSMUSG00000026605",11.7532791829991,1.05281278098031,0.759243541638893,1.38666017323997,0.165545410338254,0.862934043281915
"ENSMUSG00000026608",136.478605696857,-0.177449254951019,0.209083676053436,-0.848699708654768,0.396048408376104,0.981611386655388
"ENSMUSG00000026610",41.0435887908568,-0.462076430003202,0.444841486085767,-1.03874401209538,0.298923806238681,0.962932340321155
"ENSMUSG00000026614",458.300699436696,-0.575842799445348,0.165975584531369,-3.46944281637107,0.000521539077116767,0.025404937930242
"ENSMUSG00000026615",1633.10047641226,0.0681989500235026,0.126465999158876,0.53926707950827,0.589702580780106,0.99926898042189
"ENSMUSG00000026616",1.87992132909387,0.105378872047201,1.85672307181051,0.0567552984325469,0.954740123187174,NA
"ENSMUSG00000026617",720.969581938203,-0.181333589714963,0.186453758104901,-0.972539205205741,0.330782370604198,0.971779302397212
"ENSMUSG00000026618",876.542888218905,0.0200636087686726,0.126459122862926,0.158656871204305,0.873939219469232,0.99926898042189
"ENSMUSG00000026620",16.1181699468176,0.214536185803647,0.601964785534262,0.356393249171942,0.721546084305919,0.99926898042189
"ENSMUSG00000026621",3348.48890484663,-0.00333758617375431,0.110902748843028,-0.0300947109839302,0.975991518845524,0.999966286131507
"ENSMUSG00000026622",27.9563699137068,0.0390498999094138,0.438096781009568,0.0891353271745702,0.928974362096973,0.999444052881474
"ENSMUSG00000026623",2296.66262927814,0.297904241047475,0.119612771966636,2.49057217009042,0.0127537590840959,0.257847718678595
"ENSMUSG00000026626",1768.33115455532,-0.122657129572464,0.120066725990206,-1.02157469990869,0.306982237177912,0.967303308112883
"ENSMUSG00000026627",17.6404582743729,-0.176964364916829,0.60954566972258,-0.290321748979647,0.771570101744174,0.99926898042189
"ENSMUSG00000026628",19.7721117694253,-0.417618987313546,0.638885273936688,-0.653668200458368,0.513325594738055,0.998756100934664
"ENSMUSG00000026630",4.12442373742094,1.02312073093373,1.09866761915907,0.931237722029922,0.351730609032918,0.974851828926553
"ENSMUSG00000026632",42.2983062622798,-0.0965465092836575,0.381954592062258,-0.252769599554704,0.800446261013617,0.99926898042189
"ENSMUSG00000026634",230.410855563428,0.265594352998534,0.22551447422889,1.17772641382195,0.238905693089622,0.928618331647722
"ENSMUSG00000026637",26.0538133525225,-0.0891549504604228,0.433810135322163,-0.205516061523581,0.837168950635355,0.99926898042189
"ENSMUSG00000026638",599.173129294105,-0.995193878311733,0.153743080963448,-6.47309701402651,9.60142610174938e-11,3.39639018080215e-08
"ENSMUSG00000026639",29.2141587543064,0.582949293865305,0.449441340037452,1.29705312336584,0.194612909010068,0.887465926692013
"ENSMUSG00000026640",349.349253531404,-0.0901318708245786,0.224610852513847,-0.401280124338702,0.688213895252342,0.99926898042189
"ENSMUSG00000026641",143.760437527037,0.10978917813735,0.220711233862985,0.497433575155061,0.618883333811269,0.99926898042189
"ENSMUSG00000026643",227.654097573534,-0.350936445971851,0.179648761243205,-1.95345875776321,0.0507652596533217,0.534947520092255
"ENSMUSG00000026646",14.6232908103449,0.486731083320087,0.647727639054429,0.751444054526731,0.452385458111579,0.994288184985212
"ENSMUSG00000026648",109.445432528357,-0.0255318947549723,0.296196243880258,-0.0861992522946849,0.931308025079321,0.999444052881474
"ENSMUSG00000026649",14.9697982274529,-0.357410113531454,0.591723279907385,-0.604015636476893,0.545833246366428,0.998756100934664
"ENSMUSG00000026655",647.368409612772,-0.0208663872985208,0.217578272135363,-0.0959029001091573,0.923597691245514,0.999444052881474
"ENSMUSG00000026656",490.356810883598,-0.13100418220624,0.176279604318374,-0.743161313033336,0.457384022487847,0.995523932141239
"ENSMUSG00000026657",88.7250596154895,-0.0498817455218857,0.250575924069457,-0.199068388980814,0.842209248263082,0.99926898042189
"ENSMUSG00000026659",114.775485204379,-0.0611323425200405,0.228892588560282,-0.267078732887589,0.789408541713667,0.99926898042189
"ENSMUSG00000026662",356.817457216803,-0.137918306321048,0.193529913294855,-0.71264593660475,0.476064878627976,0.998321348312062
"ENSMUSG00000026663",1176.32671337123,0.126202216308418,0.117903541325364,1.07038529029551,0.284445917641834,0.951808576638601
"ENSMUSG00000026664",18843.2070627084,-0.244155998757936,0.118303317595045,-2.06381362519086,0.039035390708669,0.475618308549806
"ENSMUSG00000026667",1033.3068860445,-0.117265285308784,0.137790693181533,-0.85103922914658,0.394747561471709,0.981611386655388
"ENSMUSG00000026669",984.20485518114,0.349557297377723,0.218948923457773,1.59652439417059,0.110371763867788,0.747739760959293
"ENSMUSG00000026670",500.187907796707,0.0251787468735843,0.181776743174157,0.13851467703688,0.889833670827601,0.99926898042189
"ENSMUSG00000026672",921.348173040798,-0.0997186117552234,0.136177389449109,-0.732269961692055,0.464003809746006,0.995523932141239
"ENSMUSG00000026674",72.1731952189263,0.440850789869456,0.284258562202527,1.5508795459092,0.120930553015258,0.774147406586676
"ENSMUSG00000026675",1209.89983324059,0.974678088386629,0.167500063502137,5.81897145593737,5.92108436131106e-09,1.35337769778459e-06
"ENSMUSG00000026676",16.2131795087695,0.0362234081005062,0.655060578453075,0.0552977988479291,0.955901215749934,0.999444052881474
"ENSMUSG00000026678",490.800658109801,0.234650192412313,0.181048082294799,1.29606560554579,0.194952883343372,0.88775370758924
"ENSMUSG00000026683",6.18235074635023,2.45388033692037,1.07669015656123,2.27909610017952,0.0226613532973357,0.356531124171275
"ENSMUSG00000026687",2621.32931645871,-0.105029390117064,0.119877061400865,-0.876142515421268,0.380952562408575,0.981611386655388
"ENSMUSG00000026688",113.070926693186,-1.02208665332509,0.28890982008621,-3.53773593787883,0.000403573444171634,0.0208190647918679
"ENSMUSG00000026692",65.9375751002539,0.498546941170057,0.306781007623222,1.62509063071582,0.104143248973423,0.73399252846212
"ENSMUSG00000026694",91.6887745763276,-0.116822405345957,0.34452853092386,-0.339079045304885,0.734550183758731,0.99926898042189
"ENSMUSG00000026696",129.998917520555,-0.112840102231574,0.281647472721776,-0.400643049060987,0.688682946184605,0.99926898042189
"ENSMUSG00000026698",92.2725148026705,0.141429646534937,0.3184355512421,0.444138997619053,0.656942093070614,0.99926898042189
"ENSMUSG00000026701",4462.63075233232,-0.000798409329082627,0.10728736061352,-0.00744178367812337,0.994062370502904,0.999966286131507
"ENSMUSG00000026705",122.231618876873,-0.030714352923878,0.228233427028097,-0.134574296691855,0.892948464978727,0.999444052881474
"ENSMUSG00000026707",47.5810609111435,0.260213266256213,0.330211071592417,0.788021022436814,0.430684409334928,0.98800670552206
"ENSMUSG00000026708",53.9215514217011,0.33401247592665,0.413624383045008,0.807526078292887,0.419363456159442,0.987170879480158
"ENSMUSG00000026709",208.429118098136,-0.40464823263183,0.212288696633192,-1.90612236567173,0.0566343315692009,0.563574188964245
"ENSMUSG00000026712",815.855689593176,-0.0577557281596136,0.180527452050714,-0.319927675838402,0.749023157317806,0.99926898042189
"ENSMUSG00000026715",18786.9276867912,-0.031114230147545,0.112066992032211,-0.277639558118968,0.78128906250686,0.99926898042189
"ENSMUSG00000026718",211.758604887249,-0.678667037692738,0.24644353336014,-2.75384396757926,0.00588998413344782,0.157105016643868
"ENSMUSG00000026721",411.749069916384,0.0114317128568943,0.200747519204188,0.0569457241723952,0.954588430761264,0.999444052881474
"ENSMUSG00000026723",30.7092816220366,0.518170227883884,0.450791398864817,1.14946786737444,0.250363109153442,0.936323412293113
"ENSMUSG00000026727",256.954336841218,0.214544186296369,0.184249819708475,1.1644200609576,0.244253821681858,0.932279332064643
"ENSMUSG00000026728",198.034189966946,0.300577750567165,0.217724688087166,1.38054050373391,0.167420287640704,0.864939784487442
"ENSMUSG00000026729",3.81452687831025,5.4710611065253,3.73199492791235,1.46598835534478,0.142651459252847,0.814871729056714
"ENSMUSG00000026730",825.115375096728,0.60621124502221,0.150864494877413,4.01824992364702,5.86319909790628e-05,0.00416792100466955
"ENSMUSG00000026737",67.8274838337668,0.577654070927444,0.29946536725544,1.92895117128757,0.053736924312531,0.54865625187116
"ENSMUSG00000026739",248.601961190426,0.0360399895575278,0.24766270573768,0.145520454725633,0.884299967107753,0.99926898042189
"ENSMUSG00000026740",377.294972496856,-0.00414218042546027,0.178226363321029,-0.0232411207201663,0.981457937864842,0.999966286131507
"ENSMUSG00000026743",355.831723146425,0.0142343693473702,0.163941323214631,0.086826000109409,0.930809820564916,0.999444052881474
"ENSMUSG00000026748",8.35723204251735,2.18968337111013,0.906732081230921,2.41491772094085,0.0157387645367122,0.293021083611445
"ENSMUSG00000026749",635.326047695871,0.112687215598473,0.135725214771202,0.830259991029929,0.40639180345789,0.984434177629208
"ENSMUSG00000026750",1005.97000101887,-0.0755919899103332,0.12495179825235,-0.604969203865869,0.545199459212816,0.998756100934664
"ENSMUSG00000026753",532.574146140836,-0.255316287089814,0.224049332401436,-1.13955388464339,0.254472206996721,0.937904633924654
"ENSMUSG00000026754",292.062197930411,-0.257244662423737,0.197520440180167,-1.30236983164422,0.192789990371899,0.885489995370907
"ENSMUSG00000026755",303.879197567255,0.0578857354188746,0.161607598130858,0.35818696700141,0.720203399917109,0.99926898042189
"ENSMUSG00000026761",203.564886040144,0.0852758935209671,0.207797257691849,0.410380264244999,0.681527021391497,0.99926898042189
"ENSMUSG00000026764",3.44405799014838,1.47710266157145,1.67292275828498,0.882947317355958,0.377264736460727,0.981054901118075
"ENSMUSG00000026766",506.08496082166,0.0550842559654052,0.168036559389757,0.327811139227379,0.74305446443071,0.99926898042189
"ENSMUSG00000026767",367.816470412765,-0.437407340232722,0.192268698915926,-2.27497945686931,0.0229071622108355,0.358243904175139
"ENSMUSG00000026768",69.9015162986725,-0.0139506896356775,0.325044162107775,-0.0429193668491479,0.965765810461442,0.999444052881474
"ENSMUSG00000026770",4.30737312295936,-0.954520043236182,1.08470078351481,-0.879984653595627,0.378867623185644,0.981073406801108
"ENSMUSG00000026771",112.396572826718,-0.473813282136019,0.290022483211271,-1.6337122449602,0.102319286013013,0.728044843053324
"ENSMUSG00000026773",911.831726550465,-0.575795959888398,0.254309815724563,-2.26415153598329,0.0235647961796103,0.36384823292769
"ENSMUSG00000026775",1130.32677373673,-0.0497752861269151,0.153854625083376,-0.323521545744504,0.746300292977572,0.99926898042189
"ENSMUSG00000026778",19.480007636741,0.0291782249151178,0.527332448877842,0.0553317456136235,0.955874171555249,0.999444052881474
"ENSMUSG00000026779",14.0978053724134,-0.296278608709089,0.620281835290745,-0.477651596181619,0.632898200910797,0.99926898042189
"ENSMUSG00000026781",3044.95973868289,-0.200290701077133,0.170155579640706,-1.17710333977916,0.239154262249969,0.928706723236913
"ENSMUSG00000026782",59.3835658771581,-0.317605083868264,0.321558745823508,-0.987704697799096,0.323297293095174,0.971392140008074
"ENSMUSG00000026784",26.0377367407893,0.621546512518326,0.441907821010366,1.40650715594315,0.159573581188385,0.854751465161111
"ENSMUSG00000026785",10.898828706302,0.0610954143847421,0.66447422987295,0.0919454986183946,0.926741341869277,0.999444052881474
"ENSMUSG00000026786",26.6665563817325,0.191525409213877,0.440771448583677,0.434523174831997,0.663908569654321,0.99926898042189
"ENSMUSG00000026788",309.660493539016,-0.406449819750329,0.170920177552908,-2.37800958066822,0.0174063736587458,0.313318237605113
"ENSMUSG00000026790",88.68946085804,0.200797338291455,0.270329135328127,0.742788371840595,0.457609816601724,0.995523932141239
"ENSMUSG00000026791",121.012888950827,-0.410199950544935,0.250357809958283,-1.6384547804332,0.10132685969595,0.724374285236705
"ENSMUSG00000026792",124.574354075183,0.412911717707629,0.254829973403481,1.62034203509433,0.105158823967772,0.734805116975198
"ENSMUSG00000026796",69.7482615841635,-0.429676906424247,0.302784630347487,-1.419084270992,0.155874449014915,0.844738775855811
